"campaign_id","date","channel","campaign_type","device_type","os","country","impressions","clicks","conversions","spend_usd","revenue_usd"
"GOOGLE_CAMP_046","2025-06-21","Google","acquisition","Mobile","iOS","Canada","1000","36","3","11239.26","12363.19"
"GOOGLE_CAMP_031","2025-07-09","Google","acquisition","Mobile","iOS","USA","20000","657","29","526.52","579.17"
"GOOGLE_CAMP_045","2025-07-10","Google","acquisition","Mobile","iOS","USA","15466","485","34","4521.17","4973.29"
"MOLOCO_CAMP_036","2025-07-06","Moloco","retargeting","Mobile","iOS","Japan","1080","46","5","339.53","305.58"
"TIKTOK_CAMP_025","2025-06-16","TikTok","acquisition","Desktop","Desktop","Brazil","9608","460","100","7421.65","9945.01"
"META_CAMP_024","2025-07-03","Meta","acquisition","Mobile","Android","Brazil","1000","31","5","15000.0","14250.0"
"GOOGLE_CAMP_003","2025-07-04","Google","acquisition","Mobile","iOS","Japan","7561","83","6","824.88","907.37"
"GOOGLE_CAMP_011","2025-06-19","Google","acquisition","Mobile","Android","UK","9727","330","44","2716.6","2988.26"
"GOOGLE_CAMP_021","2025-07-03","Google","acquisition","Desktop","Desktop","Japan","1914","94","24","2917.48","3209.23"
"GOOGLE_CAMP_008","2025-06-29","Google","acquisition","Desktop","Desktop","Japan","20000","830","30","888.58","977.44"
"GOOGLE_CAMP_032","2025-06-25","Google","acquisition","Mobile","Android","Japan","5049","84","2","6450.79","7095.87"
"AFFILIATE_CAMP_045","2025-07-03","Affiliate","acquisition","Mobile","iOS","India","3658","172","35","73.45","47.74"
"GOOGLE_CAMP_007","2025-07-10","Google","acquisition","Mobile","Android","Germany","10947","484","111","5030.77","5533.85"
"MOLOCO_CAMP_001","2025-07-06","Moloco","retargeting","Mobile","Android","Brazil","2899","99","2","4786.17","4307.55"
"META_CAMP_017","2025-07-01","Meta","acquisition","Desktop","Desktop","USA","1488","8","0","258.15","245.24"
"GOOGLE_CAMP_036","2025-07-03","Google","acquisition","Mobile","iOS","UK","10629","326","22","7149.2","7864.12"
"META_CAMP_036","2025-06-21","Meta","acquisition","Mobile","iOS","Canada","12392","376","46","730.45","693.93"
"TABOOLA_CAMP_025","2025-06-26","Taboola","acquisition","Desktop","Desktop","India","1078","35","9","2567.8","1540.68"
"TIKTOK_CAMP_008","2025-06-25","TikTok","acquisition","Desktop","Desktop","Brazil","1000","41","3","11988.88","16065.1"
"META_CAMP_014","2025-06-27","Meta","acquisition","Mobile","iOS","UK","1000","42","10","15000.0","14250.0"
"GOOGLE_CAMP_013","2025-06-15","Google","acquisition","Mobile","iOS","USA","3129","68","7","6017.12","6618.83"
"GOOGLE_CAMP_002","2025-07-08","Google","acquisition","Mobile","Android","UK","15931","608","102","249.36","274.3"
"META_CAMP_004","2025-06-18","Meta","acquisition","Mobile","Android","UK","1000","34","2","6048.94","5746.49"
"TIKTOK_CAMP_045","2025-07-09","TikTok","acquisition","Desktop","Desktop","Germany","1942","89","6","15000.0","20100.0"
"AFFILIATE_CAMP_003","2025-07-12","Affiliate","acquisition","Desktop","Desktop","India","1000","14","3","779.73","506.82"
"GOOGLE_CAMP_039","2025-06-24","Google","acquisition","Desktop","Desktop","Japan","18293","126","27","3746.47","4121.12"
"GOOGLE_CAMP_036","2025-06-22","Google","acquisition","Mobile","iOS","Brazil","3591","143","34","1508.36","1659.2"
"GOOGLE_CAMP_023","2025-07-08","Google","acquisition","Desktop","Desktop","India","5236","122","32","2662.63","2928.89"
"GOOGLE_CAMP_027","2025-06-26","Google","acquisition","Desktop","Desktop","Germany","9565","369","88","3211.68","3532.85"
"GOOGLE_CAMP_044","2025-06-12","Google","acquisition","Mobile","Android","UK","14263","154","22","2169.56","2386.52"
"GOOGLE_CAMP_048","2025-06-25","Google","acquisition","Mobile","Android","USA","2268","93","9","9449.76","10394.74"
"AFFILIATE_CAMP_044","2025-06-25","Affiliate","acquisition","Mobile","Android","Japan","9958","281","15","2114.34","1374.32"
"MOLOCO_CAMP_039","2025-06-12","Moloco","retargeting","Mobile","Android","Germany","1000","43","11","3282.01","2953.81"
"META_CAMP_029","2025-06-20","Meta","acquisition","Desktop","Desktop","Japan","6368","306","42","466.5","443.17"
"TIKTOK_CAMP_039","2025-06-27","TikTok","acquisition","Mobile","Android","Germany","5250","223","24","711.48","953.38"
"META_CAMP_034","2025-06-25","Meta","acquisition","Mobile","Android","Brazil","15049","330","40","4329.72","4113.23"
"AFFILIATE_CAMP_033","2025-06-12","Affiliate","acquisition","Mobile","iOS","Canada","20000","669","87","2400.17","1560.11"
"GOOGLE_CAMP_004","2025-06-22","Google","acquisition","Mobile","Android","India","1000","28","1","3592.73","3952.0"
"GOOGLE_CAMP_005","2025-06-26","Google","acquisition","Mobile","iOS","Japan","20000","906","176","1110.23","1221.25"
"GOOGLE_CAMP_001","2025-06-24","Google","acquisition","Mobile","Android","Germany","5850","31","5","2186.27","2404.9"
"MOLOCO_CAMP_002","2025-06-16","Moloco","retargeting","Desktop","Desktop","Germany","2459","87","22","2550.61","2295.55"
"GOOGLE_CAMP_034","2025-06-20","Google","acquisition","Mobile","iOS","Brazil","20000","482","84","100.39","110.43"
"GOOGLE_CAMP_011","2025-06-22","Google","acquisition","Mobile","Android","UK","1038","25","4","272.4","299.64"
"TABOOLA_CAMP_023","2025-06-22","Taboola","acquisition","Desktop","Desktop","UK","5111","31","2","1682.5","1009.5"
"GOOGLE_CAMP_001","2025-06-12","Google","acquisition","Mobile","Android","Japan","7532","104","8","2822.16","3104.38"
"META_CAMP_034","2025-06-19","Meta","acquisition","Mobile","iOS","India","9251","142","37","540.1","513.1"
"META_CAMP_046","2025-07-10","Meta","acquisition","Mobile","iOS","Japan","8032","284","63","15000.0","14250.0"
"GOOGLE_CAMP_023","2025-07-03","Google","acquisition","Mobile","Android","Germany","1000","29","4","2626.96","2889.66"
"GOOGLE_CAMP_047","2025-06-16","Google","acquisition","Mobile","Android","India","6036","34","7","352.21","387.43"
"META_CAMP_005","2025-07-02","Meta","acquisition","Desktop","Desktop","Japan","1000","27","2","1975.34","1876.57"
"META_CAMP_050","2025-07-07","Meta","acquisition","Mobile","iOS","USA","7206","221","23","197.44","187.57"
"GOOGLE_CAMP_018","2025-06-23","Google","acquisition","Desktop","Desktop","UK","7954","143","36","159.2","175.12"
"GOOGLE_CAMP_041","2025-07-11","Google","acquisition","Desktop","Desktop","Japan","12406","379","22","1885.66","2074.23"
"AFFILIATE_CAMP_034","2025-07-05","Affiliate","acquisition","Desktop","Desktop","India","20000","838","118","1716.48","1115.71"
"GOOGLE_CAMP_024","2025-07-08","Google","acquisition","Mobile","iOS","Japan","17929","750","94","1739.44","1913.38"
"GOOGLE_CAMP_037","2025-07-05","Google","acquisition","Mobile","Android","Brazil","12496","613","166","661.35","727.49"
"TIKTOK_CAMP_014","2025-06-25","TikTok","acquisition","Mobile","Android","Brazil","20000","387","15","4257.59","5705.17"
"MOLOCO_CAMP_024","2025-06-12","Moloco","retargeting","Mobile","iOS","UK","3992","137","28","468.75","421.88"
"META_CAMP_043","2025-06-20","Meta","acquisition","Desktop","Desktop","Japan","6501","297","34","4911.18","4665.62"
"TABOOLA_CAMP_023","2025-07-09","Taboola","acquisition","Mobile","iOS","Germany","5957","212","29","5345.37","3207.22"
"META_CAMP_033","2025-07-05","Meta","acquisition","Mobile","iOS","UK","12149","438","110","9677.46","9193.59"
"GOOGLE_CAMP_045","2025-06-27","Google","acquisition","Mobile","Android","Germany","1000","44","11","1562.53","1718.78"
"MOLOCO_CAMP_043","2025-06-18","Moloco","retargeting","Mobile","iOS","India","20000","703","119","5285.15","4756.64"
"META_CAMP_018","2025-07-05","Meta","acquisition","Mobile","Android","Canada","2173","21","2","3732.85","3546.21"
"META_CAMP_014","2025-06-15","Meta","acquisition","Desktop","Desktop","Canada","13147","253","58","13265.93","12602.63"
"GOOGLE_CAMP_018","2025-07-07","Google","acquisition","Mobile","Android","India","6247","148","26","1790.55","1969.6"
"GOOGLE_CAMP_002","2025-07-10","Google","acquisition","Desktop","Desktop","USA","20000","815","183","451.49","496.64"
"MOLOCO_CAMP_008","2025-07-09","Moloco","retargeting","Desktop","Desktop","Brazil","2359","38","9","2177.93","1960.14"
"GOOGLE_CAMP_010","2025-07-12","Google","acquisition","Mobile","iOS","Japan","2646","58","10","142.54","156.79"
"MOLOCO_CAMP_031","2025-06-17","Moloco","retargeting","Mobile","Android","Germany","2491","92","7","2254.9","2029.41"
"META_CAMP_039","2025-06-23","Meta","acquisition","Desktop","Desktop","Japan","10342","437","58","3605.17","3424.91"
"GOOGLE_CAMP_049","2025-07-10","Google","acquisition","Mobile","Android","Brazil","3818","54","2","1436.56","1580.22"
"TIKTOK_CAMP_039","2025-06-30","TikTok","acquisition","Mobile","iOS","India","1990","86","20","7606.81","10193.13"
"GOOGLE_CAMP_026","2025-06-13","Google","acquisition","Desktop","Desktop","USA","11355","274","27","24.71","27.18"
"GOOGLE_CAMP_004","2025-06-27","Google","acquisition","Desktop","Desktop","Japan","9683","352","67","1288.62","1417.48"
"GOOGLE_CAMP_027","2025-06-15","Google","acquisition","Mobile","iOS","UK","5140","154","45","577.99","635.79"
"MOLOCO_CAMP_026","2025-07-05","Moloco","retargeting","Desktop","Desktop","Canada","1000","37","3","6872.37","6185.13"
"GOOGLE_CAMP_003","2025-06-15","Google","acquisition","Mobile","iOS","Brazil","1319","54","5","941.08","1035.19"
"META_CAMP_002","2025-06-12","Meta","acquisition","Desktop","Desktop","USA","7539","172","3","8806.07","8365.77"
"GOOGLE_CAMP_032","2025-06-26","Google","acquisition","Mobile","iOS","USA","1000","43","5","6717.61","7389.37"
"TIKTOK_CAMP_004","2025-06-22","TikTok","acquisition","Mobile","iOS","Brazil","2084","35","6","7594.88","10177.14"
"GOOGLE_CAMP_017","2025-06-24","Google","acquisition","Mobile","Android","Canada","3362","70","7","2595.59","2855.15"
"AFFILIATE_CAMP_003","2025-06-17","Affiliate","acquisition","Desktop","Desktop","Japan","1000","46","2","2831.06","1840.19"
"GOOGLE_CAMP_002","2025-06-24","Google","acquisition","Mobile","Android","Canada","10261","152","3","5643.03","6207.33"
"GOOGLE_CAMP_043","2025-06-12","Google","acquisition","Mobile","Android","Canada","1356","45","1","1215.95","1337.54"
"GOOGLE_CAMP_036","2025-07-05","Google","acquisition","Desktop","Desktop","Brazil","2341","106","27","698.47","768.32"
"GOOGLE_CAMP_038","2025-07-03","Google","acquisition","Mobile","Android","Canada","3126","145","29","3418.83","3760.71"
"GOOGLE_CAMP_043","2025-07-03","Google","acquisition","Mobile","Android","Japan","3443","157","34","13045.61","14350.17"
"TIKTOK_CAMP_037","2025-06-23","TikTok","acquisition","Mobile","iOS","Canada","12505","355","99","442.78","593.33"
"TABOOLA_CAMP_023","2025-06-26","Taboola","acquisition","Mobile","Android","Japan","11012","108","2","240.25","144.15"
"GOOGLE_CAMP_040","2025-07-01","Google","acquisition","Desktop","Desktop","Germany","6352","101","6","1778.65","1956.52"
"TABOOLA_CAMP_031","2025-06-25","Taboola","acquisition","Mobile","iOS","USA","1750","11","0","213.41","128.05"
"AFFILIATE_CAMP_035","2025-06-28","Affiliate","acquisition","Desktop","Desktop","Germany","20000","504","91","693.69","450.9"
"MOLOCO_CAMP_010","2025-06-13","Moloco","retargeting","Desktop","Desktop","Canada","14920","150","41","2399.64","2159.68"
"MOLOCO_CAMP_007","2025-07-01","Moloco","retargeting","Mobile","Android","Brazil","4437","53","6","12369.45","11132.5"
"META_CAMP_012","2025-07-04","Meta","acquisition","Desktop","Desktop","Brazil","1606","65","14","1733.48","1646.81"
"GOOGLE_CAMP_020","2025-06-27","Google","acquisition","Mobile","Android","Canada","7467","299","33","7432.99","8176.29"
"MOLOCO_CAMP_045","2025-06-30","Moloco","retargeting","Mobile","Android","UK","13091","293","8","3081.28","2773.15"
"META_CAMP_022","2025-07-07","Meta","acquisition","Mobile","Android","UK","2278","33","8","6347.12","6029.76"
"META_CAMP_005","2025-06-23","Meta","acquisition","Mobile","Android","Japan","14090","647","135","1455.25","1382.49"
"GOOGLE_CAMP_032","2025-06-12","Google","acquisition","Mobile","Android","UK","6900","301","55","2810.05","3091.06"
"TABOOLA_CAMP_022","2025-06-16","Taboola","acquisition","Desktop","Desktop","Canada","7543","56","14","787.19","472.31"
"GOOGLE_CAMP_032","2025-06-30","Google","acquisition","Desktop","Desktop","USA","10868","450","84","13287.8","14616.58"
"TABOOLA_CAMP_003","2025-07-09","Taboola","acquisition","Mobile","iOS","Japan","12650","393","54","292.71","175.63"
"GOOGLE_CAMP_050","2025-06-25","Google","acquisition","Mobile","iOS","Japan","5385","85","6","204.31","224.74"
"MOLOCO_CAMP_017","2025-06-21","Moloco","retargeting","Mobile","Android","Brazil","20000","758","174","4069.51","3662.56"
"AFFILIATE_CAMP_030","2025-07-08","Affiliate","acquisition","Mobile","iOS","Germany","1275","17","1","4516.01","2935.41"
"GOOGLE_CAMP_027","2025-06-27","Google","acquisition","Mobile","Android","USA","20000","886","217","2310.94","2542.03"
"GOOGLE_CAMP_050","2025-06-29","Google","acquisition","Desktop","Desktop","Germany","4436","66","2","2650.36","2915.4"
"MOLOCO_CAMP_048","2025-06-30","Moloco","retargeting","Mobile","Android","USA","20000","756","210","2931.95","2638.76"
"GOOGLE_CAMP_012","2025-06-29","Google","acquisition","Desktop","Desktop","UK","14288","236","45","1161.32","1277.45"
"TIKTOK_CAMP_012","2025-07-04","TikTok","acquisition","Desktop","Desktop","Japan","10164","92","9","2026.74","2715.83"
"GOOGLE_CAMP_009","2025-06-14","Google","acquisition","Desktop","Desktop","Canada","20000","373","109","205.25","225.78"
"MOLOCO_CAMP_018","2025-06-17","Moloco","retargeting","Mobile","iOS","Brazil","1000","39","2","7183.78","6465.4"
"MOLOCO_CAMP_043","2025-06-13","Moloco","retargeting","Desktop","Desktop","Japan","8680","334","64","11501.06","10350.95"
"GOOGLE_CAMP_041","2025-06-13","Google","acquisition","Mobile","Android","UK","3636","87","24","1764.77","1941.25"
"AFFILIATE_CAMP_010","2025-07-07","Affiliate","acquisition","Mobile","Android","UK","2707","51","9","3302.53","2146.64"
"GOOGLE_CAMP_022","2025-06-22","Google","acquisition","Mobile","iOS","USA","16105","431","129","1948.33","2143.16"
"AFFILIATE_CAMP_044","2025-06-30","Affiliate","acquisition","Desktop","Desktop","Brazil","7970","85","13","3706.69","2409.35"
"GOOGLE_CAMP_014","2025-07-04","Google","acquisition","Desktop","Desktop","USA","20000","140","20","968.53","1065.38"
"GOOGLE_CAMP_023","2025-06-20","Google","acquisition","Desktop","Desktop","UK","5284","92","18","2297.73","2527.5"
"META_CAMP_013","2025-06-26","Meta","acquisition","Mobile","iOS","Japan","10285","428","76","5793.36","5503.69"
"META_CAMP_016","2025-06-29","Meta","acquisition","Mobile","iOS","India","2420","39","1","15000.0","14250.0"
"GOOGLE_CAMP_010","2025-07-07","Google","acquisition","Mobile","iOS","Japan","1453","43","1","2162.93","2379.22"
"GOOGLE_CAMP_029","2025-06-27","Google","acquisition","Mobile","Android","Brazil","1044","43","4","959.76","1055.74"
"GOOGLE_CAMP_028","2025-07-10","Google","acquisition","Mobile","Android","India","5548","264","50","348.71","383.58"
"GOOGLE_CAMP_018","2025-06-13","Google","acquisition","Mobile","Android","Japan","3794","116","26","2298.45","2528.3"
"GOOGLE_CAMP_006","2025-07-05","Google","acquisition","Mobile","Android","Japan","7077","265","6","24.55","27.01"
"GOOGLE_CAMP_023","2025-06-21","Google","acquisition","Mobile","Android","Canada","4283","167","13","693.15","762.46"
"GOOGLE_CAMP_011","2025-06-19","Google","acquisition","Desktop","Desktop","Canada","1000","17","4","1718.41","1890.25"
"META_CAMP_003","2025-07-04","Meta","acquisition","Mobile","Android","Brazil","16226","677","37","4147.15","3939.79"
"META_CAMP_026","2025-07-08","Meta","acquisition","Mobile","Android","UK","2166","12","2","15000.0","14250.0"
"META_CAMP_015","2025-07-03","Meta","acquisition","Mobile","Android","Canada","20000","336","71","8340.25","7923.24"
"AFFILIATE_CAMP_005","2025-06-21","Affiliate","acquisition","Mobile","Android","Canada","7268","104","27","570.18","370.62"
"GOOGLE_CAMP_018","2025-07-06","Google","acquisition","Desktop","Desktop","Canada","1170","50","10","3791.13","4170.24"
"GOOGLE_CAMP_017","2025-07-02","Google","acquisition","Mobile","Android","Brazil","6645","173","49","1383.85","1522.24"
"GOOGLE_CAMP_036","2025-07-10","Google","acquisition","Desktop","Desktop","UK","2801","109","21","4398.07","4837.88"
"GOOGLE_CAMP_046","2025-07-01","Google","acquisition","Desktop","Desktop","Canada","4773","185","35","9170.93","10088.02"
"META_CAMP_036","2025-07-01","Meta","acquisition","Desktop","Desktop","Canada","18638","293","76","12472.62","11848.99"
"GOOGLE_CAMP_003","2025-07-05","Google","acquisition","Mobile","iOS","UK","16978","108","31","733.66","807.03"
"GOOGLE_CAMP_049","2025-06-26","Google","acquisition","Mobile","Android","Brazil","5654","192","30","5161.17","5677.29"
"AFFILIATE_CAMP_006","2025-06-16","Affiliate","acquisition","Mobile","Android","India","2084","15","2","2484.66","1615.03"
"MOLOCO_CAMP_048","2025-06-17","Moloco","retargeting","Mobile","Android","India","6572","157","39","719.15","647.24"
"AFFILIATE_CAMP_030","2025-06-12","Affiliate","acquisition","Mobile","iOS","Brazil","1229","14","3","442.04","287.33"
"AFFILIATE_CAMP_002","2025-06-19","Affiliate","acquisition","Desktop","Desktop","UK","1494","28","7","2931.95","1905.77"
"AFFILIATE_CAMP_023","2025-06-19","Affiliate","acquisition","Mobile","Android","Canada","15078","455","21","2913.75","1893.94"
"MOLOCO_CAMP_026","2025-07-06","Moloco","retargeting","Mobile","Android","UK","1042","18","1","7106.78","6396.1"
"TABOOLA_CAMP_030","2025-07-05","Taboola","acquisition","Mobile","iOS","India","1415","34","4","211.1","126.66"
"GOOGLE_CAMP_016","2025-06-28","Google","acquisition","Mobile","Android","Brazil","20000","534","153","8252.74","9078.01"
"AFFILIATE_CAMP_033","2025-07-09","Affiliate","acquisition","Desktop","Desktop","Japan","19038","678","59","2972.54","1932.15"
"GOOGLE_CAMP_033","2025-06-29","Google","acquisition","Mobile","Android","USA","1436","42","8","5247.83","5772.61"
"GOOGLE_CAMP_010","2025-07-06","Google","acquisition","Mobile","Android","India","2165","48","7","919.18","1011.1"
"GOOGLE_CAMP_045","2025-06-14","Google","acquisition","Mobile","Android","USA","9686","126","32","8787.25","9665.98"
